,vader,textblob,huliu,syuzhet,jockers_rinker,sentiword,senticnet
3443,-0.1027,-0.15,-1.0,-0.25,-0.25,-0.45,-0.181
3444,0.4215,-0.01,1.0,0.5,0.5,0.0,1.371
3445,0.0772,0.0,1.0,0.75,0.75,-0.125,1.961
3446,0.4754,0.78,1.0,0.5,0.5,-0.125,0.164
3447,0.0038,0.3,-2.0,-0.5000000000000001,-0.5000000000000001,0.1875,0.3409999999999999
3448,0.0,0.12,0.0,0.0,0.0,0.541666666666667,0.5790000000000002
3449,0.25,0.0,0.0,0.5,0.5,-0.125,1.228
3450,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.2259999999999999
3451,-0.357,0.0,0.0,0.5,0.5,0.40625,0.971
3452,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
3453,0.4404,0.3,1.0,1.0,1.0,0.0,0.5089999999999999
3454,0.0,0.0,0.0,0.0,0.0,0.0,0.843
3455,0.4215,0.6,2.0,0.75,0.75,0.21875,-0.006
3456,-0.4588,0.0,-1.0,-0.75,-0.75,-0.375,0.0479999999999999
3457,0.0,-0.11,-1.0,-1.6,-1.6,-0.5229166666666667,-2.13
3458,-0.5596,0.33,1.0,0.5,0.5,0.125,1.441
3459,0.0,0.0,0.0,0.0,0.0,0.125,0.6990000000000001
3460,0.4215,0.6,1.0,0.5,0.5,0.125,0.63
3461,0.34,0.0,0.0,-0.15,-0.15,0.5,0.962
3462,0.0,0.0,0.0,0.0,0.0,0.0,0.163
3463,0.0,-0.04,-1.0,-0.6,-0.6,0.25,-0.056
3464,0.0,0.0,0.0,0.0,0.0,0.0,0.073
3465,0.4767,0.43,1.0,1.05,1.05,1.28125,1.007
3466,0.0,0.0,1.0,0.8,0.8,0.0,0.025
3467,-0.4588,0.0,-1.0,-1.0,-1.0,0.0,-0.015
3468,0.0,0.2,0.0,-0.25,-0.25,0.25,0.821
3469,0.0,-0.03,0.0,0.0,0.0,0.375,-0.642
3470,0.4703,0.2,2.0,1.55,1.55,0.625,0.909
3471,0.0,0.1,0.0,0.0,0.0,0.25,0.5109999999999999
3472,-0.5,0.17,-2.0,-0.5,-1.5,0.4375,-0.272
3473,0.0,0.0,0.0,0.0,0.0,-0.020833333333333,1.3039999999999998
3474,0.0,0.0,0.0,0.6,0.6,0.25,1.758
3475,0.0,0.0,0.0,0.0,0.0,0.75,1.887
3476,-0.296,0.0,-1.0,-0.75,-0.75,-0.59375,-0.4620000000000001
3477,-0.2263,0.0,0.0,-0.4,-0.4,0.0,0.0
3478,0.0,-0.18,-1.0,-0.25,-0.25,-0.1875,-0.239
3479,0.5574,0.0,0.0,0.0,0.0,-0.125,1.241
3480,-0.5849,-0.91,-1.0,-0.75,-0.75,-0.267857142857143,0.385
3481,0.0,0.25,0.0,0.0,0.0,0.55,-0.473
3482,0.0,0.0,0.0,0.0,0.0,0.75,1.458
3483,0.0,0.0,0.0,0.0,0.0,0.0,0.076
3484,0.0,0.0,0.0,-0.25,-0.25,0.5625,1.19
3485,0.0,0.0,0.0,0.0,0.0,-0.041666666666666,0.85
3486,0.2023,0.0,0.0,0.0,0.0,0.0,0.535
3487,0.0,0.0,0.0,0.0,0.0,0.0,-0.04
3488,-0.4784,-0.15,0.0,-0.7,-0.7,-0.4375,-1.79
3489,0.0,0.12,0.0,0.0,0.0,0.75,0.4110000000000001
3490,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,-0.6780000000000002
3491,0.0,0.0,-1.0,-0.6,-0.6,-0.125,0.618
3492,0.0,0.2,1.0,0.0,1.0,0.25,0.097
3493,0.0258,-0.5,-1.0,-0.25,-0.25,0.0,0.289
3494,0.0,0.35,0.0,0.0,0.0,0.25,0.602
3495,0.0,0.0,0.0,0.0,0.0,0.0,-0.732
3496,0.2263,-0.5,-1.0,0.4,0.4,-0.55,-0.548
3497,-0.1695,0.1,1.0,0.75,0.75,0.0,2.1339999999999995
3498,0.5106,-0.23,1.0,0.5,0.5,-0.7708333333333333,1.063
3499,-0.0516,-0.4,-1.0,-0.5,-0.5,-0.4375,1.73
3500,-0.5346,0.0,0.0,-0.6,-0.6,0.0,-0.76
3501,0.0,-0.0,0.0,0.0,0.0,-0.5,-0.6930000000000001
3502,-0.6808,0.0,-1.0,-1.4,-1.4,0.0,0.059
3503,-0.7391,-0.36,0.0,-0.1999999999999999,-0.1999999999999999,-0.2604166666666663,0.4650000000000001
3504,0.0,0.0,0.0,0.0,0.0,0.175,0.0729999999999999
3505,0.5423,-0.1,0.0,0.75,0.75,-0.75,1.1010000000000002
3506,-0.7906,0.0,-1.0,-1.35,-1.35,-0.125,-0.6800000000000002
3507,0.0,0.0,0.0,0.6,0.6,-0.2,1.1549999999999998
3508,0.2263,-0.2,-1.0,0.0999999999999999,0.0999999999999999,0.23125,0.021
3509,0.4215,0.33,1.0,0.75,0.75,0.625,-0.0949999999999998
3510,-0.4767,-0.5,-1.0,-0.75,-0.75,-1.15625,0.5439999999999998
3511,0.0,0.0,1.0,0.0,1.0,0.25,0.138
3512,0.0,-0.2,0.0,0.0,0.0,0.0,0.973
3513,0.0,0.0,0.0,0.0,0.0,-0.25,0.099
3514,0.6597,0.0,1.0,0.5,0.5,0.133333333333333,2.373
3515,0.0,0.0,0.0,-0.25,-0.25,0.083333333333333,-0.408
3516,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0
3517,0.0,0.0,0.0,-0.6,-0.6,0.0,-0.72
3518,0.0,0.0,0.0,-0.25,-0.25,0.1875,-0.382
3519,0.0,0.0,0.0,0.0,0.0,-0.375,-0.398
3520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3521,0.2263,0.2,0.0,0.6,0.6,-0.175,-0.321
3522,0.4939,0.0,0.0,0.8,0.8,0.0,0.739
3523,0.0,0.0,0.0,0.0,0.0,0.25,0.032
3524,-0.7506,-0.44,-2.0,-1.5,-1.5,-0.275,0.8400000000000001
3525,-0.34,0.0,0.0,-0.5,-0.5,-0.5,-0.486
3526,-0.4939,0.0,0.0,-0.75,-0.75,0.0,0.056
3527,0.7096,0.0,1.0,1.6,1.6,0.208333333333333,1.535
3528,0.3182,-0.4,1.0,0.75,0.75,0.25,1.904
3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3530,0.0,0.0,0.0,0.0,0.0,0.25,0.823
3531,-0.5719,0.0,-1.0,-1.0,-1.0,-0.125,-0.41
3532,0.0,0.0,0.0,0.0,0.0,-0.5,-1.28
3533,0.0,0.0,0.0,-0.25,-0.25,0.0625,-0.667
3534,0.1326,0.0,-1.0,-0.6,-0.6,-0.5,-0.67
3535,0.0,0.0,0.0,0.0,0.0,0.583333333333333,0.009
3536,0.4404,-0.4,0.0,0.5,0.5,-0.375,2.607
3537,0.6124,-0.2,1.0,1.35,1.35,-0.4583333333333332,1.658
3538,0.0,0.0,0.0,0.0,0.0,0.0595238095238099,-0.652
3539,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3540,0.0,0.0,0.0,0.0,0.0,0.1875,1.289
3541,0.6597,0.04,0.0,-0.25,-0.25,-0.208333333333333,0.905
3542,0.4404,-0.2,0.0,0.8,0.8,-0.5,1.605
3543,-0.4767,-0.5,-1.0,-0.75,-0.75,-0.03125,-0.163
3544,-0.4767,-0.4,-1.0,-0.75,-0.75,-0.046,-0.07
3545,0.0,0.0,0.0,0.0,0.0,0.0,-1.48
3546,0.0,0.0,0.0,0.0,0.0,0.8125,2.157
3547,-0.1877,0.0,0.0,0.25,0.25,0.3125,0.643
3548,0.6361,0.39,1.0,1.3,1.3,0.3958333333333337,0.912
3549,0.34,0.21,1.0,0.8,0.8,0.291666666666667,0.634
3550,-0.8658,-0.5,0.0,-3.25,-2.25,-1.9375,-3.821
3551,0.3182,0.15,1.0,0.75,0.75,0.479166666666667,0.4119999999999999
3552,0.0,0.45,0.0,0.0,0.0,0.125,0.653
3553,0.0,0.0,0.0,0.0,0.0,0.3125,0.09
3554,-0.6597,0.0,-1.0,-0.75,-0.75,-0.4375,-0.9
3555,0.5499,0.0,0.0,0.8,0.8,0.208333333333333,1.4009999999999998
3556,0.3818,0.1,1.0,0.5,0.5,0.0535714285714286,1.84
3557,0.4215,-0.16,1.0,0.8,0.8,-0.15625,0.291
3558,0.0,0.0,0.0,0.0,0.0,0.125,-0.0619999999999999
3559,0.0,0.0,0.0,0.0,0.0,0.25,0.7270000000000001
3560,0.34,-0.6,0.0,-0.25,-0.25,-0.583333333333333,2.313
3561,-0.1948,0.0,0.0,0.0,0.0,0.25,0.775
3562,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.001
3563,-0.4767,-0.75,-1.0,-1.0,-1.0,-0.833333333333333,0.2039999999999999
3564,-0.4522,-0.12,-1.0,-0.75,-0.75,0.1071428571428571,0.0869999999999999
3565,0.0,-0.08,0.0,0.0,0.0,0.0416666666666669,-0.1109999999999999
3566,0.0,0.0,0.0,0.0,0.0,0.875,-0.633
3567,0.0,-0.2,0.0,0.0,0.0,-0.125,1.428
3568,0.0,0.0,0.0,0.0,0.0,-0.541666666666667,-0.068
3569,0.0,0.17,0.0,0.4,0.4,-0.5,2.198
3570,0.0,0.0,0.0,0.0,0.0,-0.25,0.015
3571,-0.4588,0.4,-1.0,-0.75,-0.75,0.03125,-0.53
3572,-0.4215,-0.51,0.0,-0.5,-0.5,-0.3333333333333337,-0.829
3573,0.0,0.0,0.0,0.0,0.0,0.375,0.0
3574,0.0,0.0,0.0,0.4,0.4,0.125,-0.037
3575,-0.3612,0.0,0.0,-0.8,-0.8,0.125,-0.059
3576,0.0,0.0,0.0,0.0,0.0,0.125,1.5379999999999998
3577,-0.2013,-0.67,-4.0,-3.25,-3.25,-2.75,-0.8480000000000003
3578,-0.6705,-0.3,-2.0,-1.75,-1.75,-0.2916666666666669,0.921
3579,0.0,0.0,0.0,0.0,0.0,0.4375,0.3
3580,0.0,-0.25,0.0,0.0,0.0,-0.875,0.42
3581,-0.296,-0.25,0.0,0.0,0.0,-0.5,0.6829999999999999
3582,0.0,0.0,0.0,0.0,0.0,-0.25,0.897
3583,-0.4215,0.0,0.0,0.0,0.0,0.0625,-1.252
3584,-0.1326,0.0,0.0,-0.25,-0.25,-0.708333333333333,-0.1609999999999999
3585,-0.765,0.0,-3.0,-1.5,-1.5,-1.4375,-0.59
3586,0.0,-0.05,0.0,0.0,0.0,-0.5,-0.0879999999999999
3587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3588,-0.3612,0.12,1.0,-0.75,-0.75,-0.25,-1.22
3589,0.3724,0.1,0.0,-0.5,-0.5,0.0,0.0
3590,0.0,0.0,0.0,0.0,0.0,-0.125,0.0
3591,0.5106,0.3,1.0,0.75,0.75,1.4375,0.8739999999999999
3592,0.0,0.0,0.0,0.0,0.0,0.3625,-0.3199999999999999
3593,0.0,0.0,0.0,0.0,0.0,0.0,0.076
3594,-0.6652,0.0,-2.0,-0.5,-1.5,-1.125,-1.34
3595,0.0,0.0,-1.0,-0.5,-0.5,-0.125,-0.57
3596,-0.5423,0.0,-1.0,-0.75,-0.75,-0.1458333333333333,-0.28
3597,-0.3818,0.5,-1.0,-1.25,-1.25,-0.5625,0.207
3598,-0.7906,0.1,-2.0,-0.9,-0.9,-0.1875,0.1009999999999999
3599,-0.5255,-0.1,0.0,-0.5,-0.5,-0.125,-0.574
3600,0.0,0.0,0.0,0.0,0.0,-0.25,0.713
3601,0.0,0.29,1.0,0.5,0.5,0.125,0.53
3602,-0.7269,-0.2,-1.0,-0.75,-0.75,-0.3125,2.2390000000000003
3603,0.0,0.1,0.0,0.0,0.0,0.0,-0.61
3604,-0.34,0.0,0.0,-0.25,-0.25,-0.125,0.071
3605,0.0,0.0,0.0,0.0,0.0,-0.5,0.679
3606,0.0,0.0,0.0,0.0,0.0,0.0,0.058
3607,0.5859,-0.19,1.0,0.5,0.5,0.0,0.6940000000000001
3608,0.0,0.0,0.0,0.0,0.0,0.175,0.455
3609,0.0,0.0,0.0,0.0,0.0,-0.3125,0.01
3610,0.0,0.0,0.0,0.0,0.0,-0.25,1.536
3611,0.5859,0.23,1.0,1.25,1.25,0.8125,-0.12
3612,0.0,0.0,0.0,0.0,0.0,-0.25,0.559
3613,-0.4588,0.0,-1.0,-1.0,-1.0,-0.375,-0.8160000000000001
3614,-0.3818,0.0,-1.0,-0.1999999999999999,-0.1999999999999999,-0.6875,-0.503
3615,-0.296,0.0,0.0,0.0,0.0,0.25,-0.684
3616,0.0,0.25,0.0,0.0,0.0,-0.5,0.316
3617,-0.7717,-0.05,-2.0,-2.0,-2.0,-0.175,-0.454
3618,-0.2263,0.0,-1.0,-0.15,-0.15,-0.125,-0.262
3619,0.4588,0.5,1.0,0.5,0.5,0.09375,0.529
3620,0.0,0.1,0.0,1.0,1.0,-0.083333333333333,0.6679999999999999
3621,-0.5267,-0.31,-1.0,-1.0,-1.0,-0.75,-0.049
3622,0.3182,0.5,0.0,0.0,0.0,-0.5,0.713
3623,0.0,0.0,0.0,1.05,1.05,0.5729166666666667,0.2989999999999999
3624,0.5106,0.14,2.0,0.25,0.25,0.3541666666666669,1.19
3625,-0.6369,0.0,-1.0,-0.5,-0.5,-0.25,-0.51
3626,0.4939,0.38,1.0,0.75,0.75,0.1875,0.887
3627,0.0,0.0,0.0,0.0,0.0,-0.5,0.3879999999999999
3628,0.0,0.2,0.0,0.0,0.0,0.0,-0.72
3629,0.4019,0.02,0.0,0.5,0.5,0.2,2.586
3630,0.0,0.17,0.0,0.0,0.0,1.25,0.1889999999999999
3631,0.4201,0.1,1.0,0.5,0.5,-0.3,-1.112
3632,0.2732,0.0,0.0,0.5,0.5,0.1875,0.865
3633,0.0,-0.29,0.0,0.25,0.25,-0.125,1.281
3634,-0.4019,0.0,0.0,0.0,0.0,-1.375,1.76
3635,-0.3875,0.0,0.0,1.0,1.0,-0.125,1.01
3636,-0.1531,0.2,0.0,-0.0499999999999999,-0.0499999999999999,-0.25,-0.147
3637,-0.6908,-0.08,-1.0,-0.4,-0.4,0.78125,1.458
3638,0.0,0.0,1.0,-0.25,-0.25,-0.375,0.7050000000000001
3639,0.0,0.0,1.0,0.5,0.5,0.5,0.703
3640,0.0,0.0,0.0,0.0,0.0,-0.5,0.5409999999999999
3641,0.0,0.0,0.0,0.0,0.0,0.125,0.517
3642,-0.5994,-0.5,-1.0,-0.75,-0.75,0.0,-1.11
3643,0.0,0.0,0.0,0.0,0.0,0.1875,0.175
3644,-0.25,0.5,-1.0,-1.1,-1.1,0.1125,2.1630000000000003
3645,0.1781,0.12,0.0,2.55,2.55,1.3125,1.554
3646,-0.8688,-1.0,-1.0,-1.35,-1.35,-0.625,0.669
3647,-0.7057,0.07,-1.0,-0.4499999999999999,-0.4499999999999999,-1.283333333333333,-0.945
3648,0.3919,0.0,3.0,0.8,0.8,0.4806,1.189
3649,0.0,0.0,0.0,0.0,0.0,0.6875,1.354
3650,0.1877,0.29,0.0,0.05,0.05,0.1875,-0.0439999999999999
3651,0.0,0.14,0.0,1.4,1.4,-0.1666666666666669,1.831
3652,-0.2709,0.0,-1.0,-0.75,-0.75,-0.9375,-0.363
3653,-0.4439,-0.25,0.0,1.0,1.0,-0.0625,0.266
3654,0.6486,0.14,2.0,2.05,2.05,-0.2916666666666669,-0.5759999999999998
3655,0.0,0.0,0.0,0.0,0.0,0.5,0.038
3656,-0.6808,0.0,-1.0,-0.8,-0.8,0.208333333333333,1.714
3657,-0.4767,-0.2,-1.0,-0.75,-0.75,-0.046,-0.1
3658,0.0,0.0,0.0,0.0,0.0,0.25,0.0
3659,-0.1689,0.22,-1.0,-1.0,-1.0,0.416666666666667,0.867
3660,0.0,0.0,1.0,0.8,0.8,0.2,0.107
3661,-0.6369,0.0,-1.0,-0.5,-0.5,-0.1666666666666669,0.144
3662,-0.128,-1.0,-1.0,0.05,0.05,-1.59375,1.154
3663,0.4404,0.22,2.0,1.15,1.15,0.75,1.403
3664,0.0,0.0,0.0,0.0,0.0,0.1666666666666669,1.273
3665,-0.5106,0.0,-2.0,-1.5,-1.5,0.375,-0.951
3666,0.0,0.13,0.0,0.0,0.0,0.0,0.751
3667,-0.2732,0.1,-1.0,-0.35,-0.35,0.1875,0.0309999999999999
3668,0.1531,0.0,0.0,0.4,0.4,-0.107142857142857,0.3109999999999999
3669,-0.7227,-0.75,-1.0,-1.25,-1.25,-0.5,-0.49
3670,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
3671,0.0,0.0,0.0,0.0,0.0,0.15625,0.154
3672,0.4404,0.7,1.0,0.75,0.75,0.760416666666667,0.009
3673,0.2023,0.0,1.0,0.75,0.75,0.0,2.087
3674,-0.9549,-0.33,-5.0,-3.25,-3.25,-0.25,-2.229
3675,0.5267,0.2,0.0,1.0,1.0,-0.0625,0.068
3676,0.5574,0.11,0.0,0.5,0.5,0.375,-0.3669999999999999
3677,0.6369,0.11,2.0,2.05,2.05,0.76875,3.397
3678,0.0,0.15,1.0,0.0,1.0,0.625,0.953
3679,-0.4449,0.16,1.0,1.3,1.3,0.458333333333333,0.505
3680,-0.2235,0.0,0.0,0.5,0.5,0.125,0.709
3681,-0.5106,-0.23,0.0,-1.7,-1.7,0.28125,-0.434
3682,0.0,-0.16,0.0,0.0,0.0,-0.15625,-0.0789999999999999
3683,0.0,0.0,0.0,0.25,0.25,0.175,0.085
3684,0.2023,0.02,0.0,0.5,0.5,0.0,-0.2820000000000001
3685,0.2023,0.25,1.0,1.0,2.0,-0.125,-1.39
3686,0.4588,0.5,1.0,0.5,0.5,0.0,0.618
3687,-0.5423,0.25,-1.0,-1.85,-1.85,-0.3125,0.6689999999999999
3688,0.0,0.2,-1.0,-0.75,-0.75,-0.4375,0.135
3689,0.5994,0.85,1.0,0.75,0.75,0.75,0.917
3690,0.25,0.0,0.0,0.25,0.25,-0.53125,1.723
3691,-0.1511,-0.1,2.0,0.5,0.5,0.125,2.268
3692,0.0,0.0,1.0,0.1,0.1,0.28125,0.6910000000000001
3693,0.8687,0.16,5.0,4.9,4.9,0.7306,2.004
3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3695,-0.4767,-0.2,-1.0,-1.1,-1.1,-0.5625,-1.767
3696,0.0,0.0,-1.0,-0.5,-0.5,0.0,-0.804
3697,0.0,0.25,0.0,0.0,0.0,0.0,-0.03
3698,0.0,0.6,0.0,1.6,1.6,0.0,0.6539999999999999
3699,0.0,0.0,-1.0,-0.6,-0.6,-0.3125,2.489
3700,0.0,0.0,1.0,0.0,1.0,0.5625,0.274
3701,0.0,0.0,0.0,0.0,0.0,0.25,0.116
3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,-0.1027,0.0,0.0,0.0,0.0,-0.875,-0.71
3704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3705,0.0,0.0,0.0,0.0,0.0,0.0,0.1139999999999999
3706,0.0,0.0,0.0,0.0,0.0,-0.875,0.713
3707,-0.296,-0.1,0.0,0.25,0.0,0.0,0.136
3708,0.0,0.0,-1.0,-0.1999999999999999,-0.1999999999999999,0.083333333333333,0.5540000000000003
3709,-0.3464,0.8,1.0,1.0,1.0,0.239583333333333,2.566
3710,0.0,0.0,0.0,0.0,0.0,-0.375,2.217
3711,0.6369,0.25,2.0,1.75,1.75,0.5625,2.1020000000000003
3712,-0.1027,0.17,-3.0,-0.1999999999999999,-1.2,0.6874999999999997,2.598
3713,-0.7717,0.0,-1.0,-2.1,-2.1,-0.75,-0.77
3714,0.6808,0.0,0.0,0.8500000000000001,0.8500000000000001,-0.375,1.109
3715,-0.1027,0.1,-1.0,-0.7,-0.7,0.6875,1.128
3716,0.5994,0.6,1.0,0.5,0.5,0.0,0.658
3717,0.6124,0.15,0.0,0.8,0.8,-0.6875,0.923
3718,0.3818,0.0,1.0,0.25,0.25,-0.25,0.507
3719,0.0,0.25,0.0,0.25,0.25,0.1875,0.573
3720,0.0,0.0,1.0,0.5,0.5,0.125,0.6149999999999999
3721,0.1531,-0.17,0.0,-0.6,-0.6,0.6875,0.083
3722,0.0,0.0,0.0,0.0,0.0,0.0,0.089
3723,-0.3182,0.0,-1.0,-0.75,-0.75,0.40625,-1.104
3724,0.4019,0.22,-2.0,-0.15,-0.65,0.5208333333333333,-1.91
3725,-0.4019,-0.22,-2.0,-1.15,-1.15,0.125,-2.669
3726,0.0,0.0,0.0,0.0,0.0,-0.875,1.412
3727,0.0,0.0,0.0,0.0,0.0,0.080357142857143,-0.694
3728,-0.296,0.0,0.0,0.4,0.4,0.267857142857143,-0.176
3729,-0.4404,0.25,-1.0,-1.0,-1.0,0.25,-0.922
3730,0.0772,0.0,0.0,0.0,0.0,0.0,0.123
3731,0.0,0.0,-1.0,-0.4,-0.4,-0.125,0.27
3732,0.4215,0.0,0.0,1.05,1.05,-0.5,2.857
3733,-0.8934,-0.8,-2.0,-1.5,-1.5,-0.5,0.3059999999999999
3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3735,0.0,0.0,0.0,0.0,0.0,0.25,1.529
3736,0.0,0.0,0.0,1.0,1.0,0.0,0.033
3737,-0.5994,-0.17,-1.0,-0.75,-0.75,-0.833333333333333,-0.5070000000000001
3738,-0.2263,0.0,-1.0,-0.5,-0.5,-0.375,-0.99
3739,-0.6908,0.0,-1.0,-0.75,-0.75,1.5,-0.606
3740,0.0,0.0,0.0,0.0,0.0,-0.125,-0.6
3741,0.0,0.25,0.0,0.0,0.0,0.0,0.0
3742,0.0,0.14,0.0,0.0,0.0,0.46875,0.722
3743,0.4019,0.0,0.0,0.8,0.8,0.25,-0.76
3744,0.0,0.0,0.0,0.0,0.0,-0.3779761904761903,-0.786
3745,0.0,0.0,0.0,0.0,0.0,-0.107142857142857,-0.796
3746,0.0,0.0,0.0,0.0,0.0,0.0,-0.84
3747,-0.3818,0.0,0.0,-0.5,-0.5,-0.125,-0.59
3748,0.0,0.25,0.0,-0.25,-0.25,0.1875,-0.856
3749,0.0,0.0,0.0,0.0,0.0,-0.125,0.67
3750,-0.3612,-0.24,-1.0,-0.5,-0.5,2.914335439641036e-16,1.2640000000000002
3751,0.6369,0.5,1.0,0.75,0.75,-0.125,1.564
3752,0.0,-0.19,1.0,0.4,0.4,-0.125,0.179
3753,-0.296,0.0,-1.0,-0.5,-0.5,0.0,-0.78
3754,0.0,0.0,0.0,0.0,0.0,0.5625,0.569
3755,-0.5106,-0.5,-1.0,-0.5,-0.5,0.0,-1.51
3756,-0.2263,0.0,-2.0,-0.3500000000000001,-0.3500000000000001,-0.53125,0.35
3757,0.872,0.75,2.0,1.25,1.25,0.6875,2.138
3758,0.5106,0.0,0.0,0.25,0.25,0.8125,0.355
3759,0.6369,0.3,1.0,0.15,0.15,0.90625,2.25
3760,0.0,0.0,0.0,0.0,0.0,-0.25,0.559
3761,0.0,0.0,0.0,0.0,0.0,0.0,1.196
3762,-0.3612,-0.2,-1.0,-0.5,-0.5,-0.59375,0.1140000000000001
3763,0.4588,0.1,0.0,0.0,0.0,0.4875,1.836
3764,0.4939,0.7,1.0,1.25,1.25,-0.25,0.512
3765,0.0,0.0,-2.0,-1.1,-1.1,0.645833333333333,-0.2219999999999998
3766,0.0,0.0,0.0,0.0,0.0,-1.125,1.138
3767,0.0,-0.1,0.0,0.0,0.0,-0.25,0.0
3768,0.5994,-0.1,-1.0,1.4,1.4,-0.2708333333333332,1.8
3769,0.1027,0.0,1.0,0.25,0.25,0.642857142857143,-0.696
3770,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3771,0.0,-0.31,0.0,0.0,0.0,0.25,1.937
3772,0.0,-0.1,0.0,0.0,0.0,0.25,0.108
3773,0.0,-0.05,0.0,0.0,0.0,-0.666666666666667,0.13
3774,-0.5106,0.0,-1.0,-1.0,-1.0,0.375,0.0
3775,0.0,0.2,0.0,0.0,0.0,0.375,2.526
3776,0.7783,0.5,1.0,0.75,0.75,0.375,0.655
3777,0.0,0.0,0.0,0.6,0.6,0.5,0.056
3778,0.6369,0.25,1.0,0.75,0.75,0.125,1.605
3779,0.0,0.0,0.0,0.0,0.0,0.642857142857143,-0.982
3780,0.0258,0.0,0.0,0.0,0.0,0.0,-0.2319999999999999
3781,-0.0516,0.0,0.0,0.0,0.0,0.1875,-0.622
3782,0.5267,0.6,0.0,0.5,0.5,0.875,3.092
3783,0.0,-0.08,2.0,0.8,0.8,-0.375,-1.181
3784,0.0,0.1,0.0,0.0,0.0,-0.2,0.563
3785,0.0,0.0,0.0,0.0,0.0,-0.125,0.6960000000000001
3786,0.0,0.0,0.0,0.0,0.0,-0.25,0.0
3787,0.2732,0.0,1.0,0.8,0.8,0.4806,0.719
3788,0.0,-0.2,-1.0,-0.6,-0.6,-0.3125,-0.52
3789,-0.8807,-0.33,-4.0,-2.85,-2.85,-1.375,-2.21
3790,0.1531,0.0,0.0,0.0,0.0,0.0,1.196
3791,0.0,0.0,0.0,0.0,0.0,0.375,0.617
3792,-0.3197,0.27,-1.0,0.0,-0.5,-0.1875,0.1199999999999998
3793,0.0,0.0,0.0,0.1,0.1,0.125,0.0
3794,0.0,0.0,-1.0,-0.5,-0.5,-0.625,0.55
3795,0.0,-0.17,0.0,0.0,0.0,0.0,-0.787
3796,0.0,0.2,0.0,0.0,0.0,0.5,-0.6849999999999999
3797,-0.4019,-0.5,-1.0,-0.5,-0.5,-0.5,-1.095
3798,0.0,0.0,0.0,0.0,0.0,-0.3125,0.008
3799,0.0,0.39,-1.0,0.8,-0.1999999999999999,0.25,0.954
3800,-0.7809,0.14,-4.0,-2.5,-2.5,-0.927083333333333,-1.132
3801,0.4939,0.5,0.0,0.35,0.35,-0.125,0.706
3802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3803,0.4019,0.0,1.0,0.8,0.8,0.0625,-0.434
3804,0.0,0.0,0.0,0.0,0.0,-0.125,0.026
3805,0.0,0.0,0.0,0.0,0.0,0.125,0.057
3806,0.1154,0.0,0.0,0.0,0.0,0.385416666666667,0.771
3807,0.0,-0.05,0.0,0.0,0.0,0.375,1.285
3808,0.0,0.0,0.0,0.0,0.0,0.0,-0.76
3809,0.0,0.0,0.0,0.0,0.0,0.125,0.6080000000000001
3810,0.0,0.0,0.0,0.0,0.0,0.03125,0.689
3811,0.0,0.0,0.0,0.0,0.0,0.0,-0.1360000000000001
3812,0.0,0.02,0.0,0.8,0.8,-0.783333333333333,0.6830000000000002
3813,0.3818,0.0,1.0,0.15,0.15,-0.5,0.357
3814,0.8225,-0.3,2.0,1.25,1.25,-0.279166666666667,1.16
3815,0.3167,0.4,1.0,1.1,1.1,-0.125,-0.6589999999999999
3816,0.4215,0.35,1.0,1.1,1.1,0.666666666666667,1.974
3817,0.0,0.0,-1.0,0.0,-1.0,1.21875,0.0199999999999999
3818,-0.4939,0.14,-1.0,0.05,0.05,0.016666666666666,1.305
3819,-0.2263,0.0,-1.0,0.5,0.5,-0.583333333333333,-0.0499999999999999
3820,-0.1154,0.2,3.0,0.6499999999999999,0.6499999999999999,0.3333333333333333,1.978
3821,0.0,0.25,1.0,0.5,0.5,0.375,0.7559999999999999
3822,-0.5574,0.0,-1.0,0.0999999999999999,0.0999999999999999,-0.25,-0.169
3823,0.5719,0.35,1.0,1.0,1.0,0.25,1.6470000000000002
3824,-0.7184,-0.18,-2.0,-1.7999999999999998,-1.7999999999999998,-0.2291666666666667,-0.9389999999999998
3825,0.0,-0.2,-1.0,-0.25,-0.25,0.770833333333333,0.6739999999999999
3826,0.4939,0.0,0.0,1.0,1.0,-1.0,2.418
3827,-0.1298,-0.1,0.0,-0.25,-0.25,0.375,0.096
3828,0.0,0.1,0.0,0.4,0.4,-0.2083333333333333,0.0819999999999998
3829,-0.4404,0.0,0.0,-0.6,-0.6,0.125,-0.2709999999999999
3830,0.3612,0.04,1.0,0.5,0.5,0.875,-0.263
